id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1598489372818653184,1598489372818653184,2022-12-02 01:28:59 UTC,2022-12-02,01:28:59,+0000,14595245,uolesporte,UOL Esporte,,Alemanha e Bélgica são eliminadas da Copa do Mundo no mesmo dia; veja #FIFAWorldCup #Qatar2022  https://t.co/8aLvnzpvU0,pt,[],['https://uol.page.link/N2eW4'],[],2,0,8,"['fifaworldcup', 'qatar2022']",[],https://twitter.com/UOLEsporte/status/1598489372818653184,False,,0,,,,,,,,[],,,,
1598479363170881536,1598479363170881536,2022-12-02 00:49:13 UTC,2022-12-02,00:49:13,+0000,14595245,uolesporte,UOL Esporte,,Lateral da Austrália revela como parar 'humano' Messi nas oitavas da Copa #FIFAWorldCup #Qatar2022  https://t.co/6Sr1GMa9r8,pt,[],['https://uol.page.link/3QzPi'],[],0,0,6,"['fifaworldcup', 'qatar2022']",[],https://twitter.com/UOLEsporte/status/1598479363170881536,False,,0,,,,,,,,[],,,,
1598472393688752130,1598472393688752130,2022-12-02 00:21:31 UTC,2022-12-02,00:21:31,+0000,14595245,uolesporte,UOL Esporte,,Juca Kfouri: O Japão é a maior surpresa da Copa do Mundo  https://t.co/kuz3ekpeoj,pt,[],['https://www.uol.com.br/esporte/colunas/juca-kfouri/2022/12/01/o-japao-e-a-maior-surpresa-da-copa-do-mundo.htm?utm_source=twitter&utm_medium=social-media&utm_content=geral&utm_campaign=esporte'],[],1,2,26,[],[],https://twitter.com/UOLEsporte/status/1598472393688752130,False,,0,,,,,,,,[],,,,
1598470037978898432,1598470037978898432,2022-12-02 00:12:09 UTC,2022-12-02,00:12:09,+0000,14595245,uolesporte,UOL Esporte,,Famosos se divertem com eliminação da Alemanha na Copa do Mundo #FIFAWorldCup #Qatar2022  https://t.co/4Iuw1VgZX7,pt,[],['https://uol.page.link/JT5nk'],[],4,0,13,"['fifaworldcup', 'qatar2022']",[],https://twitter.com/UOLEsporte/status/1598470037978898432,False,,0,,,,,,,,[],,,,
1598462303795662848,1598462303795662848,2022-12-01 23:41:25 UTC,2022-12-01,23:41:25,+0000,14595245,uolesporte,UOL Esporte,,Copa do Mundo também derruba: veja lista de técnicos que deixaram seleções #FIFAWorldCup #Qatar2022  https://t.co/XlSP4wtoZV,pt,[],['https://uol.page.link/Qd32A'],[],0,1,12,"['fifaworldcup', 'qatar2022']",[],https://twitter.com/UOLEsporte/status/1598462303795662848,False,,0,,,,,,,,[],,,,
1598462284849979395,1598462284849979395,2022-12-01 23:41:21 UTC,2022-12-01,23:41:21,+0000,14595245,uolesporte,UOL Esporte,,Técnica da Alemanha lamenta queda na Copa: 'Não tivemos nenhuma eficiência' #FIFAWorldCup #Qatar2022  https://t.co/Jw26v3KIaX,pt,[],['https://uol.page.link/WXN3A'],[],0,1,12,"['fifaworldcup', 'qatar2022']",[],https://twitter.com/UOLEsporte/status/1598462284849979395,False,,0,,,,,,,,[],,,,
1598452763398230018,1598452763398230018,2022-12-01 23:03:31 UTC,2022-12-01,23:03:31,+0000,14595245,uolesporte,UOL Esporte,,"""Aqui o pessoal é mais paciente, muitas vezes, é uma torcida diferente""  @maurocezar comenta o clima dos estádios e o VAR na Copa.  Levanta a mão quem sofreu hoje 🙌  #UOLNaCopa2022  https://t.co/tqhLKfVfWn",pt,"[{'screen_name': 'maurocezar', 'name': 'mauro cezar', 'id': '55069015'}]",[],[],1,1,10,['uolnacopa2022'],[],https://twitter.com/UOLEsporte/status/1598452763398230018,False,,1,https://pbs.twimg.com/amplify_video_thumb/1598451778588233739/img/DGhcf-PdiORucucr.jpg,,,,,,,[],,,,
1598452317057175568,1598452317057175568,2022-12-01 23:01:44 UTC,2022-12-01,23:01:44,+0000,14595245,uolesporte,UOL Esporte,,Jornal alemão detona eliminação na Copa: 'Agora somos um anão do futebol' #FIFAWorldCup #Qatar2022  https://t.co/5luVfkOUNa,pt,[],['https://uol.page.link/cfaUQ'],[],1,2,20,"['fifaworldcup', 'qatar2022']",[],https://twitter.com/UOLEsporte/status/1598452317057175568,False,,0,,,,,,,,[],,,,
1598444565467484162,1598444565467484162,2022-12-01 22:30:56 UTC,2022-12-01,22:30:56,+0000,14595245,uolesporte,UOL Esporte,,"""São histórias maravilhosas de serem contadas, histórias de vitórias e derrotas, mas também de luta.""  @millylacombe comenta estreia da arbitragem feminina na Copa. São as brabas!    #UOLNaCopa2022  https://t.co/SHT5kdeMGj",pt,"[{'screen_name': 'millylacombe', 'name': 'milly lacombe', 'id': '28807930'}]",[],[],2,5,27,['uolnacopa2022'],[],https://twitter.com/UOLEsporte/status/1598444565467484162,False,,1,https://pbs.twimg.com/amplify_video_thumb/1598443120802381830/img/6hjhnTCI7tBBNh8e.jpg,,,,,,,[],,,,
1598442834365132800,1598442834365132800,2022-12-01 22:24:04 UTC,2022-12-01,22:24:04,+0000,14595245,uolesporte,UOL Esporte,,MUITO TRISTE 🥲  O ADM simplesmente não consegue conter TAMANHA tristeza com Alemanha e Bélgica caindo no mesmo dia na Copa 😃😃😃  #UOLNaCopa2022  https://t.co/IiiLU5jmxj,pt,[],[],[],1,2,44,['uolnacopa2022'],[],https://twitter.com/UOLEsporte/status/1598442834365132800,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1598442638587355136/pu/img/qvrF_FrHpgm06lhC.jpg,,,,,,,[],,,,
