id;conversation_id;created_at;date;time;timezone;user_id;username;name;place;tweet;language;mentions;urls;photos;replies_count;retweets_count;likes_count;hashtags;cashtags;link;retweet;quote_url;video;thumbnail;near;geo;source;user_rt_id;user_rt;retweet_id;reply_to;retweet_date;translate;trans_src;trans_dest
1,59832E+18;1,59832E+18;2022-12-01 14:07:45 UTC;01/12/2022;14:07:45;0;51124892;espnbrasil;ESPN Brasil;;Arábia Saudita, Qatar e empresa que queria o Chelsea: jornal revela potencias compradores do Liverpool    #FutebolNaESPN #PremierLeagueNaESPN #ESPNnoStarPlus       https://t.co/PdXcbXLJcR;pt;[];['https://buff.ly/3OTvYff'];[];0;0;0;['futebolnaespn', 'premierleaguenaespn', 'espnnostarplus'];[];https://twitter.com/ESPNBrasil/status/1598317936258818055;FALSO;;0;;;;;;;;[];;;;
1,5983E+18;1,5983E+18;2022-12-01 12:58:37 UTC;01/12/2022;12:58:37;0;51124892;espnbrasil;ESPN Brasil;;Sou brasileiro e vou ganhar a Copa do Qatar' ????  #ESPNnoQatar #FutebolNaESPN #ESPNnoStarPlus   https://t.co/3ywKwFTrZn;pt;[];['https://buff.ly/3FhykkW'];[];3;0;10;['espnnoqatar', 'futebolnaespn', 'espnnostarplus'];[];https://twitter.com/ESPNBrasil/status/1598300535681163265;FALSO;;0;;;;;;;;[];;;;
1,5983E+18;1,5983E+18;2022-12-01 12:57:25 UTC;01/12/2022;12:57:25;0;51124892;espnbrasil;ESPN Brasil;;Festa, dança 'estranha' e gaita de fole Vale tudo no Qatar ????  #ESPNnoQatar #FutebolNaESPN #ESPNnoStarPlus   https://t.co/9QFpV5X21w;pt;[];['https://buff.ly/3AZjf5b'];[];1;0;4;['espnnoqatar', 'futebolnaespn', 'espnnostarplus'];[];https://twitter.com/ESPNBrasil/status/1598300234815258625;FALSO;;0;;;;;;;;[];;;;
1,5983E+18;1,5983E+18;2022-12-01 12:48:52 UTC;01/12/2022;12:48:52;0;51124892;espnbrasil;ESPN Brasil;;Uma aula de história aos brasileiros': por que uruguaios estão cantando no Qatar que são tetracampeões do mundo mesmo com só duas Copas    https://t.co/vRpWX0apGq   #FutebolNaESPN #ESPNnoQatar #ESPNnoStarPlus;pt;[];['https://www.espn.com.br/futebol/copa-do-mundo/artigo/_/id/11308820/aula-historia-brasileiros-por-que-uruguaios-estao-cantando-qatar-sao-tetracampeoes-mundo-mesmo-com-so-duas-copas'];[];3;3;16;['futebolnaespn', 'espnnoqatar', 'espnnostarplus'];[];https://twitter.com/ESPNBrasil/status/1598298083317747712;FALSO;;0;;;;;;;;[];;;;
1,59814E+18;1,59814E+18;2022-12-01 02:04:17 UTC;01/12/2022;02:04:17;0;51124892;espnbrasil;ESPN Brasil;;Eles não são mais tão perigosos?  A maldição que assombra Alemanha após título da Copa do Mundo do Brasil e que pode atrapalhar em 'final' no Qatar  #FutebolNaESPN #ESPNnoQatar  https://t.co/isGmLTnKkG;pt;[];['https://www.espn.com.br/futebol/copa-do-mundo/artigo/_/id/11307620/maldicao-assombra-alemanha-apos-titulo-copa-do-mundo-brasil-pode-atrapalhar-final-qatar'];[];1;0;25;['futebolnaespn', 'espnnoqatar'];[];https://twitter.com/ESPNBrasil/status/1598135868606259203;FALSO;;0;;;;;;;;[];;;;
1,59808E+18;1,59808E+18;2022-11-30 22:30:07 UTC;30/11/2022;22:30:07;0;51124892;espnbrasil;ESPN Brasil;;Leia a análise de @anterogreco:   Essa Copa do Qatar ainda vai deixar meio mundo maluco - Parte 2  #ESPNnoQatar #FutebolNaESPN    https://t.co/typVF6t23c  https://t.co/zyWnl7X6SK;pt;[{'screen_name': 'anterogreco', 'name': 'antero greco', 'id': '55729783'}];['https://es.pn/3EUtV68'];['https://pbs.twimg.com/media/Fi2HFIOX0BYzVmw.jpg'];0;0;18;['espnnoqatar', 'futebolnaespn'];[];https://twitter.com/ESPNBrasil/status/1598081970487152652;FALSO;;1;https://pbs.twimg.com/media/Fi2HFIOX0BYzVmw.jpg;;;;;;;[];;;;
1,59807E+18;1,59807E+18;2022-11-30 21:43:22 UTC;30/11/2022;21:43:22;0;51124892;espnbrasil;ESPN Brasil;;Qatar virou Bombonera' e 'Abram caminho para a Argentina'  Jornal espanhol  se derrete por seleção de Messi e cia  #FutebolNaESPN #ESPNnoQatar    https://t.co/89sSmFrmbE;pt;[];['https://es.pn/3gPOmJC'];[];3;6;48;['futebolnaespn', 'espnnoqatar'];[];https://twitter.com/ESPNBrasil/status/1598070206252961797;FALSO;;0;;;;;;;;[];;;;
1,59803E+18;1,59803E+18;2022-11-30 18:51:52 UTC;30/11/2022;18:51:52;0;51124892;espnbrasil;ESPN Brasil;;VAI ROLAR A BOLA!  Polônia x Argentina AO VIVO: Siga TUDO da Copa do Mundo no Qatar em TEMPO REAL   #FutebolNaESPN #ESPNnoQatar    https://t.co/d22hoj1QiW;pt;[];['https://es.pn/3ufvLcQ'];[];0;1;20;['futebolnaespn', 'espnnoqatar'];[];https://twitter.com/ESPNBrasil/status/1598027046768214017;FALSO;;0;;;;;;;;[];;;;
1,59803E+18;1,59803E+18;2022-11-30 18:49:54 UTC;30/11/2022;18:49:54;0;51124892;espnbrasil;ESPN Brasil;;Arábia Saudita x México AO VIVO: Siga TUDO da Copa do Mundo no Qatar em TEMPO REAL  #FutebolNaESPN #ESPNnoQatar    https://t.co/ZBdJdusehK;pt;[];['https://www.espn.com.br/futebol/copa-do-mundo/artigo/_/id/11304901/arabia-saudita-mexico-ao-vivo-siga-copa-do-mundo-qatar-tempo-real'];[];0;0;5;['futebolnaespn', 'espnnoqatar'];[];https://twitter.com/ESPNBrasil/status/1598026550334656519;FALSO;;0;;;;;;;;[];;;;
1,59801E+18;1,59801E+18;2022-11-30 17:44:40 UTC;30/11/2022;17:44:40;0;51124892;espnbrasil;ESPN Brasil;;Essa Copa do Qatar ainda vai deixar meio mundo maluco    Leia mais no blog do @anterogreco   #FutebolNaESPN #ESPNnoQatar    https://t.co/AUNmR13Kvf  https://t.co/J43NxHBQK6;pt;[{'screen_name': 'anterogreco', 'name': 'antero greco', 'id': '55729783'}];['https://es.pn/3VjgKTu'];['https://pbs.twimg.com/media/Fi1Fv-3WAAUteff.jpg'];0;1;13;['futebolnaespn', 'espnnoqatar'];[];https://twitter.com/ESPNBrasil/status/1598010137263865860;FALSO;;1;https://pbs.twimg.com/media/Fi1Fv-3WAAUteff.jpg;;;;;;;[];;;;
1,59791E+18;1,59791E+18;2022-11-30 11:12:00 UTC;30/11/2022;11:12:00;0;51124892;espnbrasil;ESPN Brasil;;Crianças 'invadem' treino da seleção no Qatar e divertem Tite, Marquinhos e Fred em dia de brincadeiras  #ESPNnoQatar #FutebolNaESPN   https://t.co/couQ2hCcFT;pt;[];['https://www.espn.com.br/video/clip/_/id/11302594'];[];1;0;22;['espnnoqatar', 'futebolnaespn'];[];https://twitter.com/ESPNBrasil/status/1597911316437630976;FALSO;;0;;;;;;;;[];;;;
1,5979E+18;1,5979E+18;2022-11-30 10:33:00 UTC;30/11/2022;10:33:00;0;51124892;espnbrasil;ESPN Brasil;;Filho de Alisson coloca goleiro da seleção para trabalhar e faz o pai sofrer o primeiro gol na Copa do Qatar   VEJA!  #ESPNnoQatar #FutebolNaESPN   https://t.co/NgFyCgJO0v;pt;[];['https://www.espn.com.br/video/clip/_/id/11302591'];[];2;0;32;['espnnoqatar', 'futebolnaespn'];[];https://twitter.com/ESPNBrasil/status/1597901501678030848;FALSO;;0;;;;;;;;[];;;;
1,5979E+18;1,5979E+18;2022-11-30 10:16:24 UTC;30/11/2022;10:16:24;0;51124892;espnbrasil;ESPN Brasil;;VOANDO! ??????   Sensação da Holanda no Qatar alcança marca inédita e iguala feito de Johan Cruyff em Copas do Mundo   #ESPNnoQatar #FutebolNaESPN #ESPNnoStarPlus     https://t.co/d3tP88ehyz;pt;[];['https://es.pn/3AW0pMn'];[];0;2;21;['espnnoqatar', 'futebolnaespn', 'espnnostarplus'];[];https://twitter.com/ESPNBrasil/status/1597897326831570944;FALSO;;0;;;;;;;;[];;;;
1,59789E+18;1,59789E+18;2022-11-30 10:04:35 UTC;30/11/2022;10:04:35;0;51124892;espnbrasil;ESPN Brasil;;QATAR? FÉRIAS? REAL?  ??   Benzema tem data para voltar a treinar após rumor de retorno à Copa e 'postagem enigmática', revela jornal   #FutebolNaESPN #ESPNnoQatar    https://t.co/h26kabN2ne;pt;[];['https://es.pn/3GYnkui'];[];0;0;18;['futebolnaespn', 'espnnoqatar'];[];https://twitter.com/ESPNBrasil/status/1597894351883042818;FALSO;;0;;;;;;;;[];;;;
1,59789E+18;1,59789E+18;2022-11-30 09:40:44 UTC;30/11/2022;09:40:44;0;51124892;espnbrasil;ESPN Brasil;;Sensação da Holanda na Copa do Mundo do Qatar encanta Van Gaal: 'Tem tudo para se tornar uma estrela'   #ESPNnoQatar #FutebolNaESPN #ESPNnoStarPlus     https://t.co/dBRkhXpgjK;pt;[];['https://es.pn/3UlMVjL'];[];1;2;24;['espnnoqatar', 'futebolnaespn', 'espnnostarplus'];[];https://twitter.com/ESPNBrasil/status/1597888349787693056;FALSO;;0;;;;;;;;[];;;;
1,5978E+18;1,5978E+18;2022-11-30 04:06:36 UTC;30/11/2022;04:06:36;0;51124892;espnbrasil;ESPN Brasil;;XERIFES DO QATAR!  Casemiro, Kimmich, Rodri? Veja quem são os cinco melhores 'camisa 5' da atualidade  #ESPNnoQatar #ESPNnoStarPlus    https://t.co/iDrnDBs1sz;pt;[];['https://es.pn/3gMr0V7'];[];5;3;30;['espnnoqatar', 'espnnostarplus'];[];https://twitter.com/ESPNBrasil/status/1597804263060774914;FALSO;;0;;;;;;;;[];;;;
1,59772E+18;1,59772E+18;2022-11-29 22:51:21 UTC;29/11/2022;22:51:21;0;51124892;espnbrasil;ESPN Brasil;;????   Van Gaal se irrita após vitória da Holanda contra o Qatar: 'Não concordo com você'   #ESPNnoQatar #FutebolNaESPN #ESPNnoStarPlus     https://t.co/LkDt7YZUXy;pt;[];['https://bit.ly/3OOMWeI'];[];2;2;18;['espnnoqatar', 'futebolnaespn', 'espnnostarplus'];[];https://twitter.com/ESPNBrasil/status/1597724926131175427;FALSO;;0;;;;;;;;[];;;;
