id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1597757308846559233,1597757308846559233,2022-11-30 01:00:01 UTC,2022-11-30,01:00:01,+0000,15488353,lancenet,LANCE!,,Resumão de tudo o que aconteceu no torneio dos Campeões da Rua Catar! Evento incrível que a Pepsi Black patrocinou e fez questão de chamar vários craques! Vai deixar saudades 🫶🤩  #TomaEssa #Pepsiblack #Lance  https://t.co/gNrwmRojwM,pt,[],[],[],1,0,1,"['tomaessa', 'pepsiblack', 'lance']",[],https://twitter.com/lancenet/status/1597757308846559233,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1597738761139490817/pu/img/1sUo9CZopJvnzUzH.jpg,,,,,,,[],,,,
1597749751809642496,1597749751809642496,2022-11-30 00:30:00 UTC,2022-11-30,00:30:00,+0000,15488353,lancenet,LANCE!,,"Entrevista com campeão!? TEMOS! Se liga na Entrevista com o treinador vencedor do torneio da Rua do Catar, patrocinado pela Pepsi Black! Muita resenha 👊🤩🏆  #TomaEssa #Pepsiblack #Lance  https://t.co/UYjh3Yhgzz",pt,[],[],[],1,0,5,"['tomaessa', 'pepsiblack', 'lance']",[],https://twitter.com/lancenet/status/1597749751809642496,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1597731619204382720/pu/img/eWV5eCFzXPyz9579.jpg,,,,,,,[],,,,
1597243305460662273,1597243305460662273,2022-11-28 14:57:34 UTC,2022-11-28,14:57:34,+0000,15488353,lancenet,LANCE!,,"Gestor do Cruzeiro, Ronaldo Fenômeno se recupera e irá acompanhar Brasil e Suíça no Catar  https://t.co/bWh47oCYP8",pt,[],['https://www.lance.com.br/cruzeiro/gestor-do-cruzeiro-ronaldo-fenomeno-se-recupera-e-ira-acompanhar-brasil-e-suica-no-catar.html?utm_source=dlvr.it&utm_medium=twitter'],[],0,0,1,[],[],https://twitter.com/lancenet/status/1597243305460662273,False,,0,,,,,,,,[],,,,
1597017426729672705,1597017426729672705,2022-11-28 00:00:00 UTC,2022-11-28,00:00:00,+0000,15488353,lancenet,LANCE!,,"A Pepsi Black chegou na Rua Catar e fez um campeonato de futebol sensacional! Temos Cicinho, Andressa Alves, Cris, Leo Moura e vários craques da comunidade da Cidade Tiradentes jogando por lá!  👉 Confere aí:  https://t.co/CQcLCjgJaY  #TomaEssa #Pepsiblack #Lance  https://t.co/QULlwwYGVe",pt,[],['https://www.youtube.com/watch?v=9_GcMDSpSyA'],[],0,0,2,"['tomaessa', 'pepsiblack', 'lance']",[],https://twitter.com/lancenet/status/1597017426729672705,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1597007949339271168/pu/img/kVkHZpJvgIQ2_uok.jpg,,,,,,,[],,,,
1596602210296950784,1596602210296950784,2022-11-26 20:30:05 UTC,2022-11-26,20:30:05,+0000,15488353,lancenet,LANCE!,,"Com camisa do Cruzeiro, Gilberto Gil acompanha Copa do Mundo no Catar  https://t.co/Otng529KtI",pt,[],['https://www.lance.com.br/cruzeiro/com-camisa-do-cruzeiro-gilberto-gil-acompanha-copa-do-mundo-no-catar.html?utm_source=dlvr.it&utm_medium=twitter'],[],1,0,0,[],[],https://twitter.com/lancenet/status/1596602210296950784,False,,0,,,,,,,,[],,,,
1596292652860727298,1596292652860727298,2022-11-26 00:00:00 UTC,2022-11-26,00:00:00,+0000,15488353,lancenet,LANCE!,,"A Pepsi Black transformou a Rua Catar na sede de um campeonato de futebol incrível, com Cicinho, Andressa Alves, Cristiane, Leo Moura e um monte de craques da comunidade, da Cidade Tiradentes! E o Lance está acompanhando tudo!  👉 https://t.co/EWXVNYE3yQ  #TomaEssa #Pepsiblack  https://t.co/lg0GC4Tdx7",pt,[],['https://www.youtube.com/watch?v=-lAa6AWW4f0'],[],0,0,6,"['tomaessa', 'pepsiblack']",[],https://twitter.com/lancenet/status/1596292652860727298,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1596265701093908485/pu/img/RQ2f76nHAf1ieD0h.jpg,,,,,,,[],,,,
1593785470579638272,1593785470579638272,2022-11-19 01:57:21 UTC,2022-11-19,01:57:21,+0000,15488353,lancenet,LANCE!,,"#TomaEssa! Achou que Pepsi Black ia ficar de fora? Transformaram a quadra da Rua Catar na Pepsi Black Arena. Campeões da Rua Catar, um torneio único e intenso, como você nunca viu!  https://t.co/kPk5KmUDPN",pt,[],[],[],0,2,8,['tomaessa'],[],https://twitter.com/lancenet/status/1593785470579638272,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1593785206921625600/pu/img/gt4QQ4rriMFqZ6Fx.jpg,,,,,,,[],,,,
1590863059047825408,1590863059047825408,2022-11-11 00:24:44 UTC,2022-11-11,00:24:44,+0000,15488353,lancenet,LANCE!,,TÁ NA COPA! ✈🇶🇦  Giorgian De Arrascaeta foi convocado para Copa do Mundo pela Seleção Uruguaia. 🇺🇾⚽  Será que o craque do Flamengo enfrenta o Brasil no Catar? 🤔🏆  #arrascaeta #copadomundo #flamengo #uruguai #convocado  https://t.co/IPzHSZvnWs,pt,[],[],['https://pbs.twimg.com/media/FhPhhXEWYAEXZVm.jpg'],0,1,16,"['arrascaeta', 'copadomundo', 'flamengo', 'uruguai', 'convocado']",[],https://twitter.com/lancenet/status/1590863059047825408,False,,1,https://pbs.twimg.com/media/FhPhhXEWYAEXZVm.jpg,,,,,,,[],,,,
1589655328815484930,1589655328815484930,2022-11-07 16:25:39 UTC,2022-11-07,16:25:39,+0000,15488353,lancenet,LANCE!,,DANI ALVES NO CATAR!  Tite convoca a Seleção Brasileira para a Copa do Mundo; veja os nomes   https://t.co/Uobgscmt3V  https://t.co/TwoDsMUzXh,pt,[],['https://www.lance.com.br/selecao-brasileira/com-daniel-alves-tite-convoca-a-selecao-brasileira-para-a-copa-do-mundo-veja-os-nomes.html'],['https://pbs.twimg.com/media/Fg-W_IcXwAIqM1E.png'],5,2,4,[],[],https://twitter.com/lancenet/status/1589655328815484930,False,,1,https://pbs.twimg.com/media/Fg-W_IcXwAIqM1E.png,,,,,,,[],,,,
1589636356606775297,1589636356606775297,2022-11-07 15:10:16 UTC,2022-11-07,15:10:16,+0000,15488353,lancenet,LANCE!,,"DÚVIDAS! 🤔🇧🇷  O Tite já fechou a lista, mas dentre as certezas, temos algumas posições que restam dúvidas. Dessa lista, quem você acha que vai para o Catar? 🏆🔥⚽  #convocação #seleçãobrasileira #copadomundo #tite #cbf  https://t.co/zlPekKUBhQ",pt,[],[],['https://pbs.twimg.com/media/Fg-F12fXwAg9TGN.jpg'],0,1,5,"['convocação', 'seleçãobrasileira', 'copadomundo', 'tite', 'cbf']",[],https://twitter.com/lancenet/status/1589636356606775297,False,,1,https://pbs.twimg.com/media/Fg-F12fXwAg9TGN.jpg,,,,,,,[],,,,
1589634367969955841,1589634367969955841,2022-11-07 15:02:21 UTC,2022-11-07,15:02:21,+0000,15488353,lancenet,LANCE!,,AO VIVO! LANCE! ACOMPANHE A CONVOCAÇÃO DA SELEÇÃO BRASILEIRA PARA O MUNDIAL DO CATAR  https://t.co/l61icCL6I5,pt,[],['https://twitter.com/i/broadcasts/1RDxlabVbkVKL'],[],1,1,4,[],[],https://twitter.com/lancenet/status/1589634367969955841,False,,0,,,,,,,,[],,,,
1588949056922927104,1588949056922927104,2022-11-05 17:39:11 UTC,2022-11-05,17:39:11,+0000,15488353,lancenet,LANCE!,,"VOCÊ É O TITE! 🇧🇷  A lista com os 26 jogadores que irão representar o Brasil na Copa do Mundo de 2022 será divulgada nesta segunda-feira.  Pra você, quais seriam os zagueiros que jogariam a Copa do Catar? 🤔  https://t.co/1JZxlkwXpw",pt,[],[],['https://pbs.twimg.com/media/Fg0UvVAXwAASyop.jpg'],3,0,6,[],[],https://twitter.com/lancenet/status/1588949056922927104,False,,1,https://pbs.twimg.com/media/Fg0UvVAXwAASyop.jpg,,,,,,,[],,,,
1588644758867480576,1588644758867480576,2022-11-04 21:30:00 UTC,2022-11-04,21:30:00,+0000,15488353,lancenet,LANCE!,,"VOCÊ É O TITE! 🇧🇷  A lista com os 26 jogadores que irão representar o Brasil na Copa do Mundo de 2022 será divulgada nesta segunda-feira. Pra você, quais seriam os laterais que jogariam a Copa do Catar? 🤔  #copadomundo #brasil #seleção #copa2022  https://t.co/GCcIVCZtPz",pt,[],[],['https://pbs.twimg.com/media/Fgv6c1WXoAUNIWm.jpg'],1,1,5,"['copadomundo', 'brasil', 'seleção', 'copa2022']",[],https://twitter.com/lancenet/status/1588644758867480576,False,,1,https://pbs.twimg.com/media/Fgv6c1WXoAUNIWm.jpg,,,,,,,[],,,,
1588618376016171009,1588618376016171009,2022-11-04 19:45:10 UTC,2022-11-04,19:45:10,+0000,15488353,lancenet,LANCE!,,Jovem João Pedro pretende viajar ao Catar para cobrir Copa do Mundo  https://t.co/icWJeJYU1N,pt,[],['https://www.lance.com.br/midiassociais/jovem-joao-pedro-pretende-viajar-ao-catar-para-cobrir-copa-do-mundo.html?utm_source=dlvr.it&utm_medium=twitter'],[],0,0,1,[],[],https://twitter.com/lancenet/status/1588618376016171009,False,,0,,,,,,,,[],,,,
1588195332034363396,1588195332034363396,2022-11-03 15:44:09 UTC,2022-11-03,15:44:09,+0000,15488353,lancenet,LANCE!,,Ronaldo promete cobertura inédita da Copa do Mundo direto do Catar na Ronaldo TV! 🏆🔥  Entenda:  https://t.co/5WSvJ2EplO  📷 Franck Fife/AFP  https://t.co/cz5RHMESgb,pt,[],['https://bit.ly/3hbRTlr'],['https://pbs.twimg.com/media/FgpnMSvXkAAp2bs.png'],0,5,56,[],[],https://twitter.com/lancenet/status/1588195332034363396,False,,1,https://pbs.twimg.com/media/FgpnMSvXkAAp2bs.png,,,,,,,[],,,,
1584726446907465731,1584726446907465731,2022-10-25 02:00:02 UTC,2022-10-25,02:00:02,+0000,15488353,lancenet,LANCE!,,"COPA DO MUNDO! ⚽🏆  🚨 O tema tem sido frequente às vésperas da Copa, já que o Catar é um país com histórico frequente de desrespeito aos direitos humanos e às minorias.  #LGBTQUIAP #CopaDoMundo #Catar #FIFA  https://t.co/janjzoZttH",pt,[],[],['https://pbs.twimg.com/media/Ff4UTe_XgAAkfHp.jpg'],0,0,8,"['lgbtquiap', 'copadomundo', 'catar', 'fifa']",[],https://twitter.com/lancenet/status/1584726446907465731,False,,1,https://pbs.twimg.com/media/Ff4UTe_XgAAkfHp.jpg,,,,,,,[],,,,
1580315973453611008,1580315973453611008,2022-10-12 21:54:23 UTC,2022-10-12,21:54:23,+0000,15488353,lancenet,LANCE!,,"DESFALQUES? 🤔🇦🇷  Dupla se machucou a serviço de seus clubes, Juventus e Roma, e corre o risco de não ir para o Qatar. Crise nos hermanos? 🏆🇶🇦  #DíMaria #Argentina #CopaDoMundo #Dybala #Catar  https://t.co/ibKxnn1ESD",pt,[],[],['https://pbs.twimg.com/media/Fe5pALTXgAAJ8cx.jpg'],1,1,10,"['dímaria', 'argentina', 'copadomundo', 'dybala', 'catar']",[],https://twitter.com/lancenet/status/1580315973453611008,False,,1,https://pbs.twimg.com/media/Fe5pALTXgAAJ8cx.jpg,,,,,,,[],,,,
1580307846171832320,1580307846171832320,2022-10-12 21:22:05 UTC,2022-10-12,21:22:05,+0000,15488353,lancenet,LANCE!,,"FIRMINO NELES! 🔥🇧🇷   O Liverpool goleou o Rangers por 7 a 1 pela Champions League com dois gols de Firmino em mais um atuação de GALA.    E aí, torcedor? Tá pedindo passagem para o Catar? 🏆🇶🇦  #Firmino #ChampionsLeague #Tite #CopaDoMundo #Liverpool  https://t.co/LqORJFd79P",pt,[],[],['https://pbs.twimg.com/media/Fe5hnGQWAAA_4Vg.jpg'],3,0,15,"['firmino', 'championsleague', 'tite', 'copadomundo', 'liverpool']",[],https://twitter.com/lancenet/status/1580307846171832320,False,,1,https://pbs.twimg.com/media/Fe5hnGQWAAA_4Vg.jpg,,,,,,,[],,,,
1578513532366176256,1578513532366176256,2022-10-07 22:32:08 UTC,2022-10-07,22:32:08,+0000,15488353,lancenet,LANCE!,,"JÁ ESTÁ NO CATAR? 🤔🏆🇧🇷  Em entrevista exclusiva ao LANCE!, treinador da Seleção explicou ausência de jogador do Arsenal na última convocação antes do Mundial do Qatar.  📲 Confira a entrevista completa nos stories!  #GabrielJesus #Tite #Seleção #CopaDoMundo  https://t.co/MKcGvvikJm",pt,[],[],['https://pbs.twimg.com/media/FegBsO5WYAENw34.jpg'],0,1,3,"['gabrieljesus', 'tite', 'seleção', 'copadomundo']",[],https://twitter.com/lancenet/status/1578513532366176256,False,,1,https://pbs.twimg.com/media/FegBsO5WYAENw34.jpg,,,,,,,[],,,,
1576269062207946753,1576269062207946753,2022-10-01 17:53:24 UTC,2022-10-01,17:53:24,+0000,15488353,lancenet,LANCE!,,"CONTAGEM REGRESSIVA! 🗓  ⏳ Falta pouco para começar a Copa do Mundo! Tem alguém ansioso, aí? VEM HEXA! 🇧🇷🏆  #CopaDoMundo #Hexa #Brasil #Catar #SeleçãoBrasileira  https://t.co/277LxZbH3B",pt,[],[],['https://pbs.twimg.com/media/FeAIW1AXgAA_IdI.jpg'],0,0,4,"['copadomundo', 'hexa', 'brasil', 'catar', 'seleçãobrasileira']",[],https://twitter.com/lancenet/status/1576269062207946753,False,,1,https://pbs.twimg.com/media/FeAIW1AXgAA_IdI.jpg,,,,,,,[],,,,
1575658353757413378,1575658353757413378,2022-09-30 01:26:40 UTC,2022-09-30,01:26:40,+0000,15488353,lancenet,LANCE!,,🗣 'MUITO DIFÍCIL'  Ex-lateral disse que tecnologia do Mundial de 2022 é praticamente 'insuperável'. 🏆  #Cafu #Brasil #Catar #CopaDoMundo  https://t.co/89v1zZx0U2,pt,[],[],['https://pbs.twimg.com/media/Fd3c67_WAAIeSAW.jpg'],0,0,9,"['cafu', 'brasil', 'catar', 'copadomundo']",[],https://twitter.com/lancenet/status/1575658353757413378,False,,1,https://pbs.twimg.com/media/Fd3c67_WAAIeSAW.jpg,,,,,,,[],,,,
